"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","43,959","8","201910","25","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","46,594","14","201910","25","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","44,450","7","201910","25","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","44,430","21","201910","26","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","44,340","10","201910","26","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","76.9904","40,900","11","201910","27","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","68.976","38,430","18","201910","28","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","44,340","14","201910","28","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","102.9887","51,100","6","201910","28","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","102.9887","51,890","14","201911","1","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","44,810","16","201911","1","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","43,340","17","201911","1","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","68.976","38,030","8","201911","4","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","94.7807","43,020","2","201911","7","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","76.9827","40,920","10","201911","8","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","44,030","14","201911","8","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","43,430","8","201911","12","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","68.9065","37,640","16","201911","14","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","43,620","10","201911","15","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","43,920","10","201911","16","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","44,430","8","201911","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","84.9181","43,778","8","201911","25","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","68.976","37,584","10","201911","25","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","76.9827","41,438","9","201911","29","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","68.9065","39,880","15","201911","30","분"
"경기도 김포시 고촌읍 향산리","BL-A1-1","힐스테이트 리버시티 1단지","76.9827","41,510","15","201911","30","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,320","13","201812","1","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","40,720","8","201812","1","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,020","20","201812","3","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","38,460","13","201812","6","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","40,870","10","201812","6","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","39,180","10","201812","10","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,470","16","201812","11","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","52,632","9","201812","11","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,200","7","201812","12","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","42,700","1","201812","14","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","37,760","11","201812","15","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9827","41,490","17","201812","15","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,470","20","201812","15","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","37,960","11","201812","17","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,510","11","201812","17","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","37,760","14","201812","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","108.624","54,520","12","201812","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,900","9","201812","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","108.624","54,520","12","201812","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","35,630","2","201812","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,860","13","201812","19","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","98.3101","42,770","1","201812","21","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,180","5","201812","22","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","46,163","5","201812","22","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,210","14","201812","23","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","39,760","13","201812","24","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,940","12","201812","24","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,760","18","201812","26","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,320","11","201812","27","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","94","46,393","1","201812","28","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","42,533","4","201901","7","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","42,533","4","201901","7","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","38,060","12","201901","8","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,513","8","201901","9","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","41,520","2","201901","12","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,690","8","201901","12","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","51,370","6","201901","14","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","37,000","5","201901","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","53,100","13","201901","24","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,790","7","201901","30","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","48,801","2","201902","17","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","58,700","12","201902","21","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","94.7807","44,640","4","201902","22","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","42,870","17","201902","23","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","34,320","1","201902","28","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,200","7","201903","4","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,300","8","201903","8","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","36,450","5","201903","12","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","43,970","19","201903","22","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","36,750","5","201903","25","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,660","11","201903","29","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","94.7807","46,370","1","201903","30","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","36,750","5","201903","30","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9827","40,900","6","201904","1","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","37,960","20","201904","2","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","37,960","19","201904","10","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,408","13","201904","17","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","42,170","15","201904","20","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,060","19","201904","20","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,470","13","201904","20","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","45,121","12","201904","21","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","53,216","17","201904","25","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,412","19","201904","29","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,170","14","201905","3","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,475","6","201905","3","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9178","43,248","7","201905","5","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","44,470","19","201905","7","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","94.5118","44,100","4","201905","13","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","49,940","1","201905","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,290","6","201905","20","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,613","8","201905","21","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","36,650","5","201905","24","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,860","20","201906","3","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","38,160","20","201906","6","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9955","47,320","1","201906","8","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","35,130","2","201906","15","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9955","52,340","16","201906","17","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","38,610","10","201906","23","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","40,660","11","201906","24","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","51,306","5","201906","24","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,390","6","201906","27","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","45,384","20","201907","5","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","52,523","19","201907","6","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","44,320","18","201907","7","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9767","41,570","16","201907","9","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","37,000","6","201907","11","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","108.624","54,956","10","201907","14","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","43,288","5","201907","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9181","40,390","1","201907","18","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","35,030","2","201907","20","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","102.9887","50,596","5","201907","20","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.976","36,610","10","201907","22","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","68.9987","34,520","1","201907","22","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","76.9827","40,278","4","201907","23","분"
"경기도 김포시 고촌읍 향산리","BL-A1-2","힐스테이트 리버시티 2단지 ","84.9189","42,398","3","201907","23","분"
