"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20181201 ~ 20191130"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 김포시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","68.931","201908","26","17,450","6","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","59.794","201909","21","16,100","7","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","59.794","201909","28","18,100","9","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","68.931","201909","28","19,500","14","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","84.886","201909","30","21,400","11","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","84.886","201910","1","21,900","8","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","128.494","201910","4","24,600","2","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","84.886","201910","10","22,200","6","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","68.931","201910","12","20,000","11","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","59.794","201910","17","16,700","6","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","84.886","201910","30","23,000","5","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","68.931","201911","7","16,000","1","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","84.886","201911","7","22,500","8","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","157.619","201911","8","32,500","13","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","59.794","201911","18","16,700","7","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","68.931","201911","25","18,600","8","2001","감정로 64"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","59.794","201911","30","16,000","1","2001","감정로38번길 16"
"경기도 김포시 감정동","685","0685","0000","푸른마을(신안)","84.886","201911","30","20,700","10","2001","감정로 64"
"경기도 김포시 감정동","676","0676","0000","한국","77","201812","12","18,500","15","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201903","28","18,800","14","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201903","29","20,500","14","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201904","9","19,400","6","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201904","27","21,700","9","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201905","2","22,300","9","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201905","10","18,000","14","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201905","18","21,750","3","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201905","27","22,000","9","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201906","12","18,600","7","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201906","17","18,500","2","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201906","29","16,500","1","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201907","19","21,300","9","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201909","2","21,200","1","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201909","10","17,500","9","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","77","201909","24","19,000","10","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201910","5","22,300","5","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","676","0676","0000","한국","84.62","201910","16","21,500","3","1995","봉화로181번길 31-14"
"경기도 김포시 감정동","662","0662","0000","효성","99.908","201812","14","21,800","3","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","662","0662","0000","효성","99.908","201902","19","23,500","5","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","662","0662","0000","효성","125.925","201902","20","26,750","3","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","662","0662","0000","효성","99.908","201903","26","23,650","14","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","662","0662","0000","효성","99.908","201908","5","22,500","7","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","662","0662","0000","효성","99.908","201909","18","22,500","10","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","662","0662","0000","효성","99.908","201910","15","23,000","3","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","662","0662","0000","효성","99.908","201911","29","21,000","5","1996","봉화로181번길 31-15"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201812","10","22,300","11","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","59.92","201901","23","16,250","15","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","59.92","201901","28","16,000","6","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","59.92","201902","16","16,900","15","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201903","2","19,000","9","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201904","20","19,500","8","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","59.92","201904","22","16,900","12","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","59.92","201906","14","16,000","3","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","59.92","201906","22","16,200","8","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201908","15","20,000","9","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201909","6","21,000","1","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201909","10","19,400","7","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201909","28","21,500","7","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","59.92","201910","14","16,000","13","1997","중봉로58번길 20"
"경기도 김포시 감정동","521-1","0521","0001","희영(무지개)","84.94","201910","24","19,900","3","1997","중봉로58번길 20"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","171.04","201812","3","68,000","17","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201812","4","36,670","5","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.89","201812","26","38,900","13","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","99.32","201812","27","37,950","2","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","99.32","201902","1","37,950","2","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201902","9","40,000","11","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201903","9","36,600","11","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201903","9","38,000","4","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201903","23","37,300","12","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201903","30","38,000","7","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201904","1","38,000","9","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201904","6","38,250","10","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201904","17","37,000","7","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","99.32","201905","14","39,000","2","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201905","21","35,500","8","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201906","5","36,800","4","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201906","25","38,000","9","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201907","5","37,750","12","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201908","7","38,000","16","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","136.32","201908","12","44,000","16","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201908","30","36,900","8","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","118.93","201909","24","45,000","11","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201910","1","39,500","12","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201910","3","37,000","3","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201910","5","38,700","4","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201910","16","36,800","12","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","99.32","201910","22","41,800","7","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201910","31","38,500","5","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.99","201911","11","38,500","9","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.89","201911","22","39,000","8","2010","걸포1로 11"
"경기도 김포시 걸포동","1558","1558","0000","오스타파라곤1단지","84.89","201911","26","36,900","3","2010","걸포1로 11"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.32","201812","7","45,000","13","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","84.99","201812","14","39,750","9","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.32","201812","24","48,000","18","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","118.93","201901","17","43,000","9","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.7","201901","22","45,000","15","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","154.15","201902","15","71,000","16","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.7","201903","28","47,250","9","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","84.99","201904","4","40,000","11","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","120.55","201904","22","44,800","8","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","154.74","201904","28","84,000","16","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","118.93","201905","1","43,500","7","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","119.72","201905","4","42,600","2","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","119.72","201905","8","43,000","8","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","154.15","201906","13","75,500","16","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.7","201907","5","45,000","8","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","120.55","201907","12","44,900","7","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.32","201908","25","44,000","10","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","120.55","201908","29","44,000","14","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","118.93","201908","31","42,450","3","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","84.99","201909","4","37,500","9","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","84.99","201909","28","38,500","10","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","118.93","201910","12","42,900","4","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","84.99","201910","25","39,250","13","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","118.93","201910","31","43,500","11","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","120.55","201911","2","44,000","5","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","120.55","201911","9","44,500","12","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.7","201911","18","45,800","15","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.32","201911","18","44,800","12","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","136.32","201911","20","46,300","10","2010","걸포1로 10"
"경기도 김포시 걸포동","1561","1561","0000","오스타파라곤2단지","118.93","201911","27","43,000","14","2010","걸포1로 10"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","120.55","201902","7","46,000","9","2010","걸포1로 39"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","136.32","201906","30","45,000","11","2010","걸포1로 39"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","157.63","201909","18","52,600","8","2010","걸포1로 39"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","120.55","201910","2","45,750","7","2010","걸포1로 39"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","157.63","201910","17","68,000","14","2010","걸포1로 39"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","136.32","201911","13","45,700","3","2010","걸포1로 39"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","157.42","201911","15","40,000","11","2010","걸포1로 39"
"경기도 김포시 걸포동","1555","1555","0000","오스타파라곤3단지","157.42","201911","16","56,000","8","2010","걸포1로 39"
"경기도 김포시 걸포동","가-","0000","0000","한강파크뷰우방아이유쉘","84.8318","201905","2","34,500","4","2019","걸포1로 40"
"경기도 김포시 걸포동","가-","0000","0000","한강파크뷰우방아이유쉘","84.9208","201907","5","32,590","4","2019","걸포1로 40"
"경기도 김포시 걸포동","가-","0000","0000","한강파크뷰우방아이유쉘","84.8922","201908","22","37,000","3","2019","걸포1로 40"
"경기도 김포시 걸포동","가-","0000","0000","한강파크뷰우방아이유쉘","84.8922","201909","3","34,300","6","2019","걸포1로 40"
"경기도 김포시 걸포동","가-","0000","0000","한강파크뷰우방아이유쉘","84.8318","201910","17","32,990","16","2019","걸포1로 40"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9904","201812","10","49,000","12","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9394","201903","26","41,500","1","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9394","201904","6","44,000","5","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9394","201906","18","40,000","8","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9904","201907","2","46,000","9","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9394","201910","2","43,000","14","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9394","201910","31","44,000","9","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1110","1110","0000","강변마을 동부센트레빌","84.9904","201911","5","43,500","11","2006","신곡로3번길 34-38"
"경기도 김포시 고촌읍 신곡리","1280","1280","0000","강변마을 월드메르디앙아파트","101.914","201812","4","45,000","6","2010","신곡로 48"
"경기도 김포시 고촌읍 신곡리","1280","1280","0000","강변마을 월드메르디앙아파트","116.092","201901","24","48,100","5","2010","신곡로 48"
"경기도 김포시 고촌읍 신곡리","1280","1280","0000","강변마을 월드메르디앙아파트","116.092","201902","11","51,000","10","2010","신곡로 48"
"경기도 김포시 고촌읍 신곡리","1280","1280","0000","강변마을 월드메르디앙아파트","116.092","201902","11","52,000","14","2010","신곡로 48"
